experiment_series	assay_type	experiment	fastqs	fastqs_run_type	assembly	preferred_default_bed_narrowPeak	preferred_default_bed_narrowPeak_download_urls	preferred_default_bed_narrowPeak_md5sums	preferred_default_bed_narrowPeak_qc_metrics	unfiltered_alignments	unfiltered_alignments_download_urls	unfiltered_alignments_md5sums	unfiltered_alignments_qc_metrics	alignments	alignments_download_urls	alignments_md5sums	alignments_qc_metrics
NNNN	ATAC-seq	ENCSR102RXG	['ENCFF668KMF', 'ENCFF122XHY']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF058UYY']	['https://www.encodeproject.org/files/ENCFF058UYY/@@download/ENCFF058UYY.bed.gz']	['7d1ef1542038ca339bfb950339d4ad4b']	[{}]	['ENCFF118SJZ']	['https://www.encodeproject.org/files/ENCFF118SJZ/@@download/ENCFF118SJZ.bam']	['1a95ce5deea6d19e739c369466726bc1']	[{}]	['ENCFF476TCF']	['https://www.encodeproject.org/files/ENCFF476TCF/@@download/ENCFF476TCF.bam']	['d4047659ba2e62ebef1df2e794720763']	[{}]
NNNN	ATAC-seq	ENCSR993XED	['ENCFF309VMR', 'ENCFF372JWG']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF025DBX']	['https://www.encodeproject.org/files/ENCFF025DBX/@@download/ENCFF025DBX.bed.gz']	['b76835eac2758ae881f9dc5037934a4c']	[{}]	['ENCFF402JXC']	['https://www.encodeproject.org/files/ENCFF402JXC/@@download/ENCFF402JXC.bam']	['8648eef1f0a5c340875541e67cfa16e3']	[{}]	['ENCFF388XET']	['https://www.encodeproject.org/files/ENCFF388XET/@@download/ENCFF388XET.bam']	['a453d63206e0a756c164acca830038e4']	[{}]
NNNN	[]	ENCSR133WJY	['ENCFF158CDA', 'ENCFF931YCP', 'ENCFF641OUC', 'ENCFF926AUQ', 'ENCFF359XEU', 'ENCFF326KGY', 'ENCFF218VLH', 'ENCFF685RKQ', 'ENCFF020BLW', 'ENCFF060YXH', 'ENCFF310AZR', 'ENCFF997HVB', 'ENCFF385KWX', 'ENCFF520DYF', 'ENCFF265AXO', 'ENCFF948IRO']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	ATAC-seq	ENCSR918TVE	['ENCFF716LWT', 'ENCFF707TZA', 'ENCFF031SSU', 'ENCFF768JPG', 'ENCFF720WME', 'ENCFF932WLC', 'ENCFF298DIF', 'ENCFF152HYK', 'ENCFF219AYM', 'ENCFF925WRU', 'ENCFF472CMN', 'ENCFF027NQK', 'ENCFF807KAE', 'ENCFF021XER', 'ENCFF166PXB', 'ENCFF334EYW']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF707EUL']	['https://www.encodeproject.org/files/ENCFF707EUL/@@download/ENCFF707EUL.bed.gz']	['b0b9e1b215ce742f733a33ae9b0e466a']	[{}]	['ENCFF087QUS']	['https://www.encodeproject.org/files/ENCFF087QUS/@@download/ENCFF087QUS.bam']	['9c27d797d88578cc7d9ca08eaaabbd50']	[{}]	['ENCFF499TDM']	['https://www.encodeproject.org/files/ENCFF499TDM/@@download/ENCFF499TDM.bam']	['91512ea1286398ca0138925d7c079a66']	[{}]
NNNN	[]	ENCSR204SMO	['ENCFF545CXV', 'ENCFF688MSE', 'ENCFF217HMX', 'ENCFF855TBF', 'ENCFF810SYA', 'ENCFF617KAO', 'ENCFF611UNF', 'ENCFF265DWB', 'ENCFF411HYT', 'ENCFF150PSS', 'ENCFF602WTG', 'ENCFF304UCY', 'ENCFF027YDT', 'ENCFF915SLA', 'ENCFF695LSX', 'ENCFF127DYX']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	ATAC-seq	ENCSR122NDR	['ENCFF247LAB', 'ENCFF499DNV']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF338XWC']	['https://www.encodeproject.org/files/ENCFF338XWC/@@download/ENCFF338XWC.bed.gz']	['2e8a9f227a84422205b5417a26bc16d3']	[{}]	['ENCFF842OQJ']	['https://www.encodeproject.org/files/ENCFF842OQJ/@@download/ENCFF842OQJ.bam']	['c88ea8a8585a9a22d01a672967dc92ff']	[{}]	['ENCFF557GPJ']	['https://www.encodeproject.org/files/ENCFF557GPJ/@@download/ENCFF557GPJ.bam']	['42ae55e4d7ee07ff61476592312b6718']	[{}]
NNNN	ATAC-seq	ENCSR222SCA	['ENCFF562JHD', 'ENCFF943SYH']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF412RKE']	['https://www.encodeproject.org/files/ENCFF412RKE/@@download/ENCFF412RKE.bed.gz']	['5cf9f4cdf9df90632d1c63844f170078']	[{}]	['ENCFF282YMU']	['https://www.encodeproject.org/files/ENCFF282YMU/@@download/ENCFF282YMU.bam']	['5ea04b20df205242fccec74426cacecd']	[{}]	['ENCFF402MWZ']	['https://www.encodeproject.org/files/ENCFF402MWZ/@@download/ENCFF402MWZ.bam']	['6f31204e4c04fa4d7a0f471e6ccaff9b']	[{}]
NNNN	ATAC-seq	ENCSR180HEL	['ENCFF740MGQ', 'ENCFF044YTT']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF872XXD']	['https://www.encodeproject.org/files/ENCFF872XXD/@@download/ENCFF872XXD.bed.gz']	['16dc0c7706490bef9042cede2ccc3361']	[{}]	['ENCFF437ZHV']	['https://www.encodeproject.org/files/ENCFF437ZHV/@@download/ENCFF437ZHV.bam']	['966974d806ebc12156a91cae5ee02449']	[{}]	['ENCFF447ZRG']	['https://www.encodeproject.org/files/ENCFF447ZRG/@@download/ENCFF447ZRG.bam']	['5cfd6787d8e02211b9cfcf0cdbb3d5a5']	[{}]
NNNN	ATAC-seq	ENCSR948MQC	['ENCFF485DGL', 'ENCFF391VFO', 'ENCFF359BXQ', 'ENCFF734NDJ', 'ENCFF018GBF', 'ENCFF139CSP', 'ENCFF430YAU', 'ENCFF898IGF', 'ENCFF821GKU', 'ENCFF990DAF', 'ENCFF523XQE', 'ENCFF849NAN', 'ENCFF331IQY', 'ENCFF643QSX', 'ENCFF095LKM', 'ENCFF801GTB']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF901RIY']	['https://www.encodeproject.org/files/ENCFF901RIY/@@download/ENCFF901RIY.bed.gz']	['5b325084cafff9d91ebd920ee106fa6a']	[{}]	['ENCFF341XAT']	['https://www.encodeproject.org/files/ENCFF341XAT/@@download/ENCFF341XAT.bam']	['352dde1b51277b30b007ae0ed49a94e0']	[{}]	['ENCFF355BVL']	['https://www.encodeproject.org/files/ENCFF355BVL/@@download/ENCFF355BVL.bam']	['a5bb0cc49982144dc9b58f29ab9ba17a']	[{}]
NNNN	[]	ENCSR017RQC	['ENCFF272PIN', 'ENCFF735IXH']	['paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	ATAC-seq	ENCSR705KEB	['ENCFF177CAC', 'ENCFF619UUA', 'ENCFF499XTF', 'ENCFF961OVK', 'ENCFF996MDJ', 'ENCFF933AMM', 'ENCFF422QQK', 'ENCFF893RTT', 'ENCFF592ZKN', 'ENCFF709HUG', 'ENCFF210AZY', 'ENCFF306VOV', 'ENCFF954QMU', 'ENCFF827HEA', 'ENCFF338IKW', 'ENCFF407STD']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF305BGH']	['https://www.encodeproject.org/files/ENCFF305BGH/@@download/ENCFF305BGH.bed.gz']	['68b103bbcb6ad914e345a162de6a73f0']	[{}]	['ENCFF667EMN']	['https://www.encodeproject.org/files/ENCFF667EMN/@@download/ENCFF667EMN.bam']	['17cc705ece38e42e79970c696ced51b3']	[{}]	['ENCFF978HXT']	['https://www.encodeproject.org/files/ENCFF978HXT/@@download/ENCFF978HXT.bam']	['bd07124aae80be989f0a7dd1706b4ae7']	[{}]
NNNN	ATAC-seq	ENCSR515CDW	['ENCFF703BZC', 'ENCFF502PHC']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF979PBH']	['https://www.encodeproject.org/files/ENCFF979PBH/@@download/ENCFF979PBH.bed.gz']	['cb5fd7c5e5d26bb3e486e654a73a14c0']	[{}]	['ENCFF877RAA']	['https://www.encodeproject.org/files/ENCFF877RAA/@@download/ENCFF877RAA.bam']	['682583c185815e1431b952de23f56b22']	[{}]	['ENCFF752MRQ']	['https://www.encodeproject.org/files/ENCFF752MRQ/@@download/ENCFF752MRQ.bam']	['e9bd8c22e8e4bd54118431534ee965ef']	[{}]
NNNN	[]	ENCSR774NXA	['ENCFF845OUV', 'ENCFF152VVK', 'ENCFF994GWY', 'ENCFF432ACK', 'ENCFF521XXA', 'ENCFF540YVV', 'ENCFF979CEL', 'ENCFF075HYC', 'ENCFF925DDE', 'ENCFF007LOX', 'ENCFF069YDJ', 'ENCFF072CZB', 'ENCFF041IBV', 'ENCFF033ADR', 'ENCFF268KPG', 'ENCFF557YFJ']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	ATAC-seq	ENCSR647AOY	['ENCFF494CDB', 'ENCFF161CWM', 'ENCFF858MEO', 'ENCFF238HFW', 'ENCFF035OZJ', 'ENCFF440IDQ', 'ENCFF744SEI', 'ENCFF928ZJJ', 'ENCFF933AHJ', 'ENCFF131RVN', 'ENCFF107ILF', 'ENCFF495TYY', 'ENCFF847ZCI', 'ENCFF198QIW', 'ENCFF186FUQ', 'ENCFF425ONB']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF818EYD']	['https://www.encodeproject.org/files/ENCFF818EYD/@@download/ENCFF818EYD.bed.gz']	['7de2eebc81542ddc47b11c6feaaa724b']	[{}]	['ENCFF039DFM']	['https://www.encodeproject.org/files/ENCFF039DFM/@@download/ENCFF039DFM.bam']	['2ec469236ce90849858b185c83d53262']	[{}]	['ENCFF810ZGD']	['https://www.encodeproject.org/files/ENCFF810ZGD/@@download/ENCFF810ZGD.bam']	['9b17c422535828d40cdb2c25307e9acc']	[{}]
NNNN	ATAC-seq	ENCSR096BPX	['ENCFF323WYT', 'ENCFF047HCR']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF181DWD']	['https://www.encodeproject.org/files/ENCFF181DWD/@@download/ENCFF181DWD.bed.gz']	['47b57a3158d935d3f3000b891d3c136b']	[{}]	['ENCFF816KZP']	['https://www.encodeproject.org/files/ENCFF816KZP/@@download/ENCFF816KZP.bam']	['af341c75ab0412ec546077c933d00b16']	[{}]	['ENCFF479ISR']	['https://www.encodeproject.org/files/ENCFF479ISR/@@download/ENCFF479ISR.bam']	['41f4b5c75236a7a0c42544ca9aace5ee']	[{}]
NNNN	[]	ENCSR392UJM	['ENCFF698AXZ', 'ENCFF442CMU', 'ENCFF115PCT', 'ENCFF898ORC', 'ENCFF805CFK', 'ENCFF068PZG', 'ENCFF696WPU', 'ENCFF306VUU', 'ENCFF731LVT', 'ENCFF431OYB', 'ENCFF462WOE', 'ENCFF313TPR', 'ENCFF528RKG', 'ENCFF451TFY', 'ENCFF503NVS', 'ENCFF009NPM']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	[]	ENCSR310RJN	['ENCFF064TFG', 'ENCFF196BWX', 'ENCFF016WTU', 'ENCFF499DZQ', 'ENCFF442CSD', 'ENCFF853PEV', 'ENCFF514NZV', 'ENCFF947TCV', 'ENCFF243KPY', 'ENCFF178TSG', 'ENCFF707KIA', 'ENCFF418TXR', 'ENCFF124DMO', 'ENCFF553UWC', 'ENCFF286CZB', 'ENCFF121YMP']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	ATAC-seq	ENCSR679NRJ	['ENCFF171VCW', 'ENCFF754HLI']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF985WZA']	['https://www.encodeproject.org/files/ENCFF985WZA/@@download/ENCFF985WZA.bed.gz']	['492d8784befe07b82a441bbdecb0b470']	[{}]	['ENCFF389ATH']	['https://www.encodeproject.org/files/ENCFF389ATH/@@download/ENCFF389ATH.bam']	['e98738d4a898b941c87888f6e3882bf4']	[{}]	['ENCFF849AUN']	['https://www.encodeproject.org/files/ENCFF849AUN/@@download/ENCFF849AUN.bam']	['17ef4c5e1757f9e006dc1db2de6be4e6']	[{}]
NNNN	[]	ENCSR689SDA	['ENCFF968KAQ', 'ENCFF797AHS']	['paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	[]	ENCSR522FGI	['ENCFF317BOO', 'ENCFF384SYR', 'ENCFF184HYW', 'ENCFF605DAI', 'ENCFF827ZGP', 'ENCFF553MFT', 'ENCFF752DZV', 'ENCFF114HGP', 'ENCFF647CYL', 'ENCFF734AZF', 'ENCFF646OFG', 'ENCFF566VEU', 'ENCFF875YAV', 'ENCFF484RLX', 'ENCFF822FJF', 'ENCFF503TQH']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	ATAC-seq	ENCSR589ROM	['ENCFF809QSA', 'ENCFF920RAF']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF033XTY']	['https://www.encodeproject.org/files/ENCFF033XTY/@@download/ENCFF033XTY.bed.gz']	['2a1bcd85e829edff09c3f8443b665e7e']	[{}]	['ENCFF236VKP']	['https://www.encodeproject.org/files/ENCFF236VKP/@@download/ENCFF236VKP.bam']	['68fadafa316d6d0690479154b9342566']	[{}]	['ENCFF993WII']	['https://www.encodeproject.org/files/ENCFF993WII/@@download/ENCFF993WII.bam']	['7558f9c295a706514e2c37584ee3a30e']	[{}]
NNNN	ATAC-seq	ENCSR864ADD	['ENCFF803FYH', 'ENCFF494ETU', 'ENCFF791SCS', 'ENCFF022PPA', 'ENCFF767ALP', 'ENCFF411KFJ', 'ENCFF377UCJ', 'ENCFF601JCN', 'ENCFF876ZDY', 'ENCFF196FWT', 'ENCFF458USE', 'ENCFF556ABW', 'ENCFF450VGS', 'ENCFF787XDY', 'ENCFF657TRR', 'ENCFF522SVH']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF590JRI']	['https://www.encodeproject.org/files/ENCFF590JRI/@@download/ENCFF590JRI.bed.gz']	['e86246136cafd4f97e52ca22c6b405e1']	[{}]	['ENCFF227PKF']	['https://www.encodeproject.org/files/ENCFF227PKF/@@download/ENCFF227PKF.bam']	['d9f896923e5eda09651f2c5fedd18caa']	[{}]	['ENCFF308ZMK']	['https://www.encodeproject.org/files/ENCFF308ZMK/@@download/ENCFF308ZMK.bam']	['f9275d419f3140a775e15f294bb1945d']	[{}]
NNNN	ATAC-seq	ENCSR544YXV	['ENCFF816JYL', 'ENCFF501KGG']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF769NLM']	['https://www.encodeproject.org/files/ENCFF769NLM/@@download/ENCFF769NLM.bed.gz']	['ec62caf11b969648f8fc0c815a7e09c7']	[{}]	['ENCFF664QQA']	['https://www.encodeproject.org/files/ENCFF664QQA/@@download/ENCFF664QQA.bam']	['18ba2e451ac0361d318d8d75d8c8c37d']	[{}]	['ENCFF566ZXL']	['https://www.encodeproject.org/files/ENCFF566ZXL/@@download/ENCFF566ZXL.bam']	['7f135ae2ca4ef11874771668b1dd376f']	[{}]
NNNN	ATAC-seq	ENCSR685ZMP	['ENCFF450VXM', 'ENCFF652QRK', 'ENCFF830CBQ', 'ENCFF055TRJ', 'ENCFF903LDR', 'ENCFF065LCQ', 'ENCFF069JNW', 'ENCFF263PBI', 'ENCFF711BID', 'ENCFF584BSB', 'ENCFF494DNL', 'ENCFF491VYN', 'ENCFF236JYJ', 'ENCFF112QBE', 'ENCFF756BDY', 'ENCFF996IXU']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF631JIS']	['https://www.encodeproject.org/files/ENCFF631JIS/@@download/ENCFF631JIS.bed.gz']	['a0cfdba1ff7397f44d68f8a1e2335ddb']	[{}]	['ENCFF271IHH']	['https://www.encodeproject.org/files/ENCFF271IHH/@@download/ENCFF271IHH.bam']	['95184dea78928161e833e39c6757bb4b']	[{}]	['ENCFF989IZF']	['https://www.encodeproject.org/files/ENCFF989IZF/@@download/ENCFF989IZF.bam']	['8ac619a252da3c3b12addd721e074267']	[{}]
NNNN	[]	ENCSR032RGS	['ENCFF047YJC', 'ENCFF208VTU', 'ENCFF358RZN', 'ENCFF965LPB', 'ENCFF070IVE', 'ENCFF157ZRJ', 'ENCFF290KVO', 'ENCFF837LSF', 'ENCFF738JEP', 'ENCFF123YKW', 'ENCFF703JPB', 'ENCFF841DAI', 'ENCFF718ANQ', 'ENCFF048FVL', 'ENCFF118CNJ', 'ENCFF736NNJ', 'ENCFF804RPE', 'ENCFF659HLA', 'ENCFF513PHM', 'ENCFF083MFS', 'ENCFF762GDZ', 'ENCFF865HWR', 'ENCFF605WYL', 'ENCFF359VFX']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	[]	ENCSR212LAZ	['ENCFF517NJC', 'ENCFF139KHI', 'ENCFF896STB', 'ENCFF566WRR', 'ENCFF882WHE', 'ENCFF103PAZ', 'ENCFF704HIP', 'ENCFF073CDU', 'ENCFF372ZRO', 'ENCFF492RDS', 'ENCFF271TQT', 'ENCFF595VID', 'ENCFF579SMY', 'ENCFF286MKG', 'ENCFF132HAX', 'ENCFF449HOS']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	[]	ENCSR062SVK	['ENCFF138HVL', 'ENCFF496OHD']	['paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	ATAC-seq	ENCSR459AYS	['ENCFF482SEV', 'ENCFF777VDM']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF640USO']	['https://www.encodeproject.org/files/ENCFF640USO/@@download/ENCFF640USO.bed.gz']	['68db823f0619c1a3159d80f8d5c9d25a']	[{}]	['ENCFF239YYE']	['https://www.encodeproject.org/files/ENCFF239YYE/@@download/ENCFF239YYE.bam']	['835dd01b0ef844b8cd54a6539407cfef']	[{}]	['ENCFF913ZTL']	['https://www.encodeproject.org/files/ENCFF913ZTL/@@download/ENCFF913ZTL.bam']	['77f239b62f38f00d8d1939a6096f3226']	[{}]
NNNN	[]	ENCSR836FIL	['ENCFF395QVN', 'ENCFF814SJO', 'ENCFF111EIO', 'ENCFF628REY', 'ENCFF869DPU', 'ENCFF791BFL', 'ENCFF784QZO', 'ENCFF296MAC', 'ENCFF865THT', 'ENCFF046DBP', 'ENCFF401TXU', 'ENCFF397EEX', 'ENCFF254FHB', 'ENCFF014FVA', 'ENCFF015NRA', 'ENCFF739TQU']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	ATAC-seq	ENCSR157OSO	['ENCFF162IKK', 'ENCFF616SXA', 'ENCFF131QKD', 'ENCFF250BOY', 'ENCFF638OXF', 'ENCFF015QXN', 'ENCFF886BTZ', 'ENCFF705IBT', 'ENCFF018LPX', 'ENCFF132OBM', 'ENCFF507CSU', 'ENCFF563WLA', 'ENCFF278AIY', 'ENCFF593IFS', 'ENCFF971NGB', 'ENCFF990WME']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF535VTB']	['https://www.encodeproject.org/files/ENCFF535VTB/@@download/ENCFF535VTB.bed.gz']	['b7416f23b536b62b21d8188f9c2b0037']	[{}]	['ENCFF435KLK']	['https://www.encodeproject.org/files/ENCFF435KLK/@@download/ENCFF435KLK.bam']	['c147f4fc98d70bf19db777b79c209cb2']	[{}]	['ENCFF658MBG']	['https://www.encodeproject.org/files/ENCFF658MBG/@@download/ENCFF658MBG.bam']	['0feff59410506b1864d755edd8037744']	[{}]
NNNN	[]	ENCSR245LNF	['ENCFF954UEC', 'ENCFF361CBZ', 'ENCFF016WGG', 'ENCFF792EKC', 'ENCFF728RJV', 'ENCFF829SBE', 'ENCFF294HDC', 'ENCFF709FLO', 'ENCFF803XRX', 'ENCFF218HFA', 'ENCFF498RTW', 'ENCFF354TGE', 'ENCFF396BSZ', 'ENCFF154KNN', 'ENCFF565CVN', 'ENCFF247VZG', 'ENCFF351LRE', 'ENCFF738DHW', 'ENCFF682VWZ', 'ENCFF092IJN']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	ATAC-seq	ENCSR926TFY	['ENCFF609KWV', 'ENCFF293HLB']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF368UYH']	['https://www.encodeproject.org/files/ENCFF368UYH/@@download/ENCFF368UYH.bed.gz']	['6ee7e61595123fbe8b5a034b628bfd70']	[{}]	['ENCFF764ATR']	['https://www.encodeproject.org/files/ENCFF764ATR/@@download/ENCFF764ATR.bam']	['124c7deda780197da65542878ce5a197']	[{}]	['ENCFF425WCH']	['https://www.encodeproject.org/files/ENCFF425WCH/@@download/ENCFF425WCH.bam']	['e18531408793656ad0341213e0d8f3d5']	[{}]
NNNN	ATAC-seq	ENCSR373TDL	['ENCFF035UUL', 'ENCFF259ZLS']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF360SWK']	['https://www.encodeproject.org/files/ENCFF360SWK/@@download/ENCFF360SWK.bed.gz']	['58df987dbd2c8853a378b7102cc99198']	[{}]	['ENCFF950GON']	['https://www.encodeproject.org/files/ENCFF950GON/@@download/ENCFF950GON.bam']	['59986dc10f1b7e1478fdf64f9a0089d2']	[{}]	['ENCFF205LVV']	['https://www.encodeproject.org/files/ENCFF205LVV/@@download/ENCFF205LVV.bam']	['076539242d7deab8f0c0a27d4a048ea3']	[{}]
NNNN	[]	ENCSR355SGJ	['ENCFF775DFR', 'ENCFF543BUC']	['paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
NNNN	ATAC-seq	ENCSR584AXZ	['ENCFF049NKX', 'ENCFF089IIY']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF442OCV']	['https://www.encodeproject.org/files/ENCFF442OCV/@@download/ENCFF442OCV.bed.gz']	['813f09d6a7d464b282ce3e98245b9b6a']	[{}]	['ENCFF844DBC']	['https://www.encodeproject.org/files/ENCFF844DBC/@@download/ENCFF844DBC.bam']	['e666131a622df6fa76627ccb7486b2f1']	[{}]	['ENCFF930RKA']	['https://www.encodeproject.org/files/ENCFF930RKA/@@download/ENCFF930RKA.bam']	['008269c33649038bbcdea13d60949f79']	[{}]
NNNN	[]	ENCSR600ZHS	['ENCFF250QRP', 'ENCFF754MTD', 'ENCFF993LYP', 'ENCFF936PIY', 'ENCFF965JGU', 'ENCFF867KZO', 'ENCFF082VIV', 'ENCFF540GNM', 'ENCFF254GWH', 'ENCFF470RAF', 'ENCFF419FSN', 'ENCFF448VTT', 'ENCFF010DJE', 'ENCFF435QMP', 'ENCFF056PQW', 'ENCFF762DAM']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']		[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]	[]
