experiment_series	assay_type	experiment	fastqs	fastqs_run_type	assembly	preferred_default_bed_narrowPeak	preferred_default_bed_narrowPeak_download_urls	preferred_default_bed_narrowPeak_md5sums	preferred_default_bed_narrowPeak_qc_metrics	unfiltered_alignments	unfiltered_alignments_download_urls	unfiltered_alignments_md5sums	unfiltered_alignments_qc_metrics	alignments	alignments_download_urls	alignments_md5sums	alignments_qc_metrics
NNNN	DNase-seq	ENCSR246PXX	['ENCFF044OTP', 'ENCFF502JHP']	['single-ended', 'single-ended']	GRCh38	['ENCFF981ICF']	['https://www.encodeproject.org/files/ENCFF981ICF/@@download/ENCFF981ICF.bed.gz']	['33dee29a47611b6b7b92c1e6bfac642a']	[{}]	['ENCFF940EUA']	['https://www.encodeproject.org/files/ENCFF940EUA/@@download/ENCFF940EUA.bam']	['626ac9f90347f958c69423104f7ffcbb']	[{}]	['ENCFF525YME']	['https://www.encodeproject.org/files/ENCFF525YME/@@download/ENCFF525YME.bam']	['5bf843bd77fda1b58ab457fa4c4b9d46']	[{}]
NNNN	DNase-seq	ENCSR261SMF	['ENCFF463BGN']	['single-ended']	GRCh38	['ENCFF668UYX']	['https://www.encodeproject.org/files/ENCFF668UYX/@@download/ENCFF668UYX.bed.gz']	['4dced2e7d5f92207c41578234677487f']	[{}]	['ENCFF138HXB']	['https://www.encodeproject.org/files/ENCFF138HXB/@@download/ENCFF138HXB.bam']	['cc4c36e7414ae9c2e15b5b725d4fcdea']	[{}]	['ENCFF123FCM']	['https://www.encodeproject.org/files/ENCFF123FCM/@@download/ENCFF123FCM.bam']	['71a34aef3d9d0bf731cef4238b75ef52']	[{}]
NNNN	DNase-seq	ENCSR883WDW	['ENCFF851GCI', 'ENCFF420ICW', 'ENCFF485INU', 'ENCFF899ZNM']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF651ZFJ']	['https://www.encodeproject.org/files/ENCFF651ZFJ/@@download/ENCFF651ZFJ.bed.gz']	['b4297b5ed9bc0c07f3cee1f4ffe50260']	[{}]	['ENCFF034HPJ']	['https://www.encodeproject.org/files/ENCFF034HPJ/@@download/ENCFF034HPJ.bam']	['f296b0d2f7394a6921ebb74591aeec66']	[{}]	['ENCFF159VCL']	['https://www.encodeproject.org/files/ENCFF159VCL/@@download/ENCFF159VCL.bam']	['0d5e12ccc1219b5183cd20f607bc2879']	[{}]
NNNN	DNase-seq	ENCSR082XEU	['ENCFF727OLN', 'ENCFF288CYZ', 'ENCFF644PKR']	['single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF676PRF']	['https://www.encodeproject.org/files/ENCFF676PRF/@@download/ENCFF676PRF.bed.gz']	['ce0fbaec29d506fcd0c09b98a28db3ac']	[{}]	['ENCFF348YAT']	['https://www.encodeproject.org/files/ENCFF348YAT/@@download/ENCFF348YAT.bam']	['4347bd8873bfbf1571efa49abbc3ad1d']	[{}]	['ENCFF419VJY']	['https://www.encodeproject.org/files/ENCFF419VJY/@@download/ENCFF419VJY.bam']	['0b8552c1ee91eda111e69e4d627e8206']	[{}]
NNNN	DNase-seq	ENCSR166TEE	['ENCFF249RTG']	['single-ended']	GRCh38	['ENCFF596ROB']	['https://www.encodeproject.org/files/ENCFF596ROB/@@download/ENCFF596ROB.bed.gz']	['ab0d9809cf2c525ad029d2986de69699']	[{}]	['ENCFF513HSP']	['https://www.encodeproject.org/files/ENCFF513HSP/@@download/ENCFF513HSP.bam']	['71ff260e09ffd4958ad1f94279835d64']	[{}]	['ENCFF361XEQ']	['https://www.encodeproject.org/files/ENCFF361XEQ/@@download/ENCFF361XEQ.bam']	['807edfea8ca658fe5eb3dc7ecb60bf08']	[{}]
NNNN	DNase-seq	ENCSR036VRV	['ENCFF174IBQ', 'ENCFF326JUK']	['single-ended', 'single-ended']	GRCh38	['ENCFF857CWN']	['https://www.encodeproject.org/files/ENCFF857CWN/@@download/ENCFF857CWN.bed.gz']	['415e386fb7bac9005a066c0271117370']	[{}]	['ENCFF377NGB']	['https://www.encodeproject.org/files/ENCFF377NGB/@@download/ENCFF377NGB.bam']	['ac00a17fdf3037ea796f514c8a67bb5b']	[{}]	['ENCFF055IAY']	['https://www.encodeproject.org/files/ENCFF055IAY/@@download/ENCFF055IAY.bam']	['3e3ded1ac96df62da821af002882b428']	[{}]
NNNN	DNase-seq	ENCSR930AUG	['ENCFF416YBE', 'ENCFF120FQU']	['single-ended', 'single-ended']	GRCh38	['ENCFF673OFD']	['https://www.encodeproject.org/files/ENCFF673OFD/@@download/ENCFF673OFD.bed.gz']	['957874760f9180280814ac9d8fe8758d']	[{}]	['ENCFF608ACO']	['https://www.encodeproject.org/files/ENCFF608ACO/@@download/ENCFF608ACO.bam']	['1dc9c4ba46bb1ff5bb4bbf43f87c4921']	[{}]	['ENCFF560LXP']	['https://www.encodeproject.org/files/ENCFF560LXP/@@download/ENCFF560LXP.bam']	['e38d876511bfbb7b4df9de17ffc69745']	[{}]
NNNN	DNase-seq	ENCSR585CGU	['ENCFF713VWJ', 'ENCFF467CIE']	['single-ended', 'single-ended']	GRCh38	['ENCFF810WNA']	['https://www.encodeproject.org/files/ENCFF810WNA/@@download/ENCFF810WNA.bed.gz']	['1c4a41728818cc3b8f745342d7b64f45']	[{}]	['ENCFF363ABN']	['https://www.encodeproject.org/files/ENCFF363ABN/@@download/ENCFF363ABN.bam']	['b6651dd915d440708853745207ddab5e']	[{}]	['ENCFF776ZTK']	['https://www.encodeproject.org/files/ENCFF776ZTK/@@download/ENCFF776ZTK.bam']	['995f4755777bfb5af934dd12b5bad8ae']	[{}]
NNNN	DNase-seq	ENCSR516JCM	['ENCFF294VPB', 'ENCFF067FNH', 'ENCFF849CSN', 'ENCFF305RIV']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF687BZO']	['https://www.encodeproject.org/files/ENCFF687BZO/@@download/ENCFF687BZO.bed.gz']	['13135a945b40fdca7f2f031d89f077e4']	[{}]	['ENCFF262TCQ']	['https://www.encodeproject.org/files/ENCFF262TCQ/@@download/ENCFF262TCQ.bam']	['ce55bd012be495bd794cdf24b359e67a']	[{}]	['ENCFF159SUT']	['https://www.encodeproject.org/files/ENCFF159SUT/@@download/ENCFF159SUT.bam']	['8823ab75b28082f9fdee433fbda39afd']	[{}]
NNNN	DNase-seq	ENCSR714DIF	['ENCFF447LVL', 'ENCFF117ERJ', 'ENCFF860TSH', 'ENCFF514CTP', 'ENCFF572UGZ', 'ENCFF167XAM', 'ENCFF978QGB', 'ENCFF955SLG']	['single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF476ZZV']	['https://www.encodeproject.org/files/ENCFF476ZZV/@@download/ENCFF476ZZV.bed.gz']	['35a563069119a6ad743255d747699750']	[{}]	['ENCFF585KAH']	['https://www.encodeproject.org/files/ENCFF585KAH/@@download/ENCFF585KAH.bam']	['932d1cf1814e62ce00b2ae811f56b65e']	[{}]	['ENCFF306LVK']	['https://www.encodeproject.org/files/ENCFF306LVK/@@download/ENCFF306LVK.bam']	['fe0bbff522e920aa44232854d5090896']	[{}]
NNNN	DNase-seq	ENCSR802AJE	['ENCFF397AYO', 'ENCFF822OWF']	['single-ended', 'single-ended']	GRCh38	['ENCFF543BFX']	['https://www.encodeproject.org/files/ENCFF543BFX/@@download/ENCFF543BFX.bed.gz']	['c3cd9d1f2450e6b9f3413c83341603d9']	[{}]	['ENCFF765VXQ']	['https://www.encodeproject.org/files/ENCFF765VXQ/@@download/ENCFF765VXQ.bam']	['561594e9ec455518f88efbfecf89397d']	[{}]	['ENCFF567PGB']	['https://www.encodeproject.org/files/ENCFF567PGB/@@download/ENCFF567PGB.bam']	['40e34fbcc15b23bae385f7c7954165c4']	[{}]
NNNN	DNase-seq	ENCSR363LUK	['ENCFF015XNE', 'ENCFF567SRR', 'ENCFF210OKT', 'ENCFF857IPX']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF539ZUQ']	['https://www.encodeproject.org/files/ENCFF539ZUQ/@@download/ENCFF539ZUQ.bed.gz']	['032888b6d760cdffb9d581d8ec101be2']	[{}]	['ENCFF219BOS']	['https://www.encodeproject.org/files/ENCFF219BOS/@@download/ENCFF219BOS.bam']	['4505f2e2b9c1a0a3d46c1c0ccce3d5d6']	[{}]	['ENCFF635CEG']	['https://www.encodeproject.org/files/ENCFF635CEG/@@download/ENCFF635CEG.bam']	['a154dd9d7d16060423c0dddbf024bac0']	[{}]
NNNN	DNase-seq	ENCSR608AHQ	['ENCFF780HTB', 'ENCFF491MFA', 'ENCFF426THC', 'ENCFF718MLB', 'ENCFF135RGN', 'ENCFF088TXE', 'ENCFF883FMW', 'ENCFF985UXU']	['single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF894SPL']	['https://www.encodeproject.org/files/ENCFF894SPL/@@download/ENCFF894SPL.bed.gz']	['9412d71b3d212df81e35c330f8443b98']	[{}]	['ENCFF776XPV']	['https://www.encodeproject.org/files/ENCFF776XPV/@@download/ENCFF776XPV.bam']	['ff19baaceb3dd9be468168a681c9441c']	[{}]	['ENCFF655BJW']	['https://www.encodeproject.org/files/ENCFF655BJW/@@download/ENCFF655BJW.bam']	['cda5352cfefb09310089aeb4ddfb3523']	[{}]
NNNN	DNase-seq	ENCSR228BOM	['ENCFF604EYO', 'ENCFF247SMX']	['single-ended', 'single-ended']	GRCh38	['ENCFF978FAH']	['https://www.encodeproject.org/files/ENCFF978FAH/@@download/ENCFF978FAH.bed.gz']	['6f55578b6a0cc110deb291b80e0471e0']	[{}]	['ENCFF224TAM']	['https://www.encodeproject.org/files/ENCFF224TAM/@@download/ENCFF224TAM.bam']	['393ab2a583e6dd5b97e02a781ac7e2f8']	[{}]	['ENCFF568BBB']	['https://www.encodeproject.org/files/ENCFF568BBB/@@download/ENCFF568BBB.bam']	['539749ab19fbc864686a4c79bc50018f']	[{}]
NNNN	DNase-seq	ENCSR796SJV	['ENCFF271BCH', 'ENCFF122XCL']	['single-ended', 'single-ended']	GRCh38	['ENCFF571DGW']	['https://www.encodeproject.org/files/ENCFF571DGW/@@download/ENCFF571DGW.bed.gz']	['ba489f54685e47d0307fb5cce47ffd7d']	[{}]	['ENCFF601COM']	['https://www.encodeproject.org/files/ENCFF601COM/@@download/ENCFF601COM.bam']	['63ffd1e4ab833ee79b6acbadc66363c2']	[{}]	['ENCFF479ENE']	['https://www.encodeproject.org/files/ENCFF479ENE/@@download/ENCFF479ENE.bam']	['4fd054d57f7f3ffe0dd213726b9ea16c']	[{}]
NNNN	DNase-seq	ENCSR712PYJ	['ENCFF827YHI', 'ENCFF331JVF']	['single-ended', 'single-ended']	GRCh38	['ENCFF418PRB']	['https://www.encodeproject.org/files/ENCFF418PRB/@@download/ENCFF418PRB.bed.gz']	['342d1d268251ad6591aef8452d598070']	[{}]	['ENCFF593QEZ']	['https://www.encodeproject.org/files/ENCFF593QEZ/@@download/ENCFF593QEZ.bam']	['2187e7dca6e230ddff4751cc3cc97ca3']	[{}]	['ENCFF572KJS']	['https://www.encodeproject.org/files/ENCFF572KJS/@@download/ENCFF572KJS.bam']	['68805407cc2565260a00006d5e0c06f6']	[{}]
NNNN	DNase-seq	ENCSR033STL	['ENCFF972LVN', 'ENCFF635TUS']	['single-ended', 'single-ended']	GRCh38	['ENCFF778EZA']	['https://www.encodeproject.org/files/ENCFF778EZA/@@download/ENCFF778EZA.bed.gz']	['84eb253e3a9812fafb7ae874e58c2e51']	[{}]	['ENCFF782SZC']	['https://www.encodeproject.org/files/ENCFF782SZC/@@download/ENCFF782SZC.bam']	['4cea3bf60ae18dc5cca4e5dd168e4690']	[{}]	['ENCFF049OVS']	['https://www.encodeproject.org/files/ENCFF049OVS/@@download/ENCFF049OVS.bam']	['de684a8e80d7aa0fb10caff833921c13']	[{}]
NNNN	DNase-seq	ENCSR000ENS	['ENCFF001DER', 'ENCFF001DEQ', 'ENCFF555YVV', 'ENCFF025TWI', 'ENCFF511IQO', 'ENCFF344QVA', 'ENCFF493IOM', 'ENCFF679OLZ', 'ENCFF906YKA']	['single-ended', 'single-ended', 'single-ended', 'single-ended', 'paired-ended', 'paired-ended', 'single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF861IVZ']	['https://www.encodeproject.org/files/ENCFF861IVZ/@@download/ENCFF861IVZ.bed.gz']	['ee9b3a7850d42eacd00cf20751b33976']	[{}]	['ENCFF651XJD', 'ENCFF177BYP']	['https://www.encodeproject.org/files/ENCFF651XJD/@@download/ENCFF651XJD.bam', 'https://www.encodeproject.org/files/ENCFF177BYP/@@download/ENCFF177BYP.bam']	['c26b6169d624f95a2b2ea90ccc9d4ab4', 'b918bc79076832c89bd66ba2108fc029']	[{}, {}]	['ENCFF887FPE', 'ENCFF387OHX']	['https://www.encodeproject.org/files/ENCFF887FPE/@@download/ENCFF887FPE.bam', 'https://www.encodeproject.org/files/ENCFF387OHX/@@download/ENCFF387OHX.bam']	['e3d3e685fb3910901af01564960db30f', '0d6ab0b58eb1543bfd14848823c497fb']	[{}, {}]
NNNN	DNase-seq	ENCSR648GDP	['ENCFF431JCP', 'ENCFF165CJG', 'ENCFF361GDN', 'ENCFF181WWK']	['single-ended', 'single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF251OYZ']	['https://www.encodeproject.org/files/ENCFF251OYZ/@@download/ENCFF251OYZ.bed.gz']	['b39d78fd81ffd1b9fe88a77d3fb89715']	[{}]	['ENCFF720NZB']	['https://www.encodeproject.org/files/ENCFF720NZB/@@download/ENCFF720NZB.bam']	['e7b587cbbcc16ca98546ded36ffd63cd']	[{}]	['ENCFF149HFR']	['https://www.encodeproject.org/files/ENCFF149HFR/@@download/ENCFF149HFR.bam']	['e3a7dcf56ee36e55c1a2f962431d6cf8']	[{}]
NNNN	DNase-seq	ENCSR562ACY	['ENCFF788FGB', 'ENCFF678VTO', 'ENCFF331CWM', 'ENCFF969OHB', 'ENCFF196NIH']	['single-ended', 'single-ended', 'single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF246OZH']	['https://www.encodeproject.org/files/ENCFF246OZH/@@download/ENCFF246OZH.bed.gz']	['1bd4f3a35c07d3c53b55fb3bd87c2985']	[{}]	['ENCFF083SBJ']	['https://www.encodeproject.org/files/ENCFF083SBJ/@@download/ENCFF083SBJ.bam']	['6fe6dae256c15e11412eb74768117a84']	[{}]	['ENCFF068LMH']	['https://www.encodeproject.org/files/ENCFF068LMH/@@download/ENCFF068LMH.bam']	['c01aa97c89f0e5752681dba2094fc7b7']	[{}]
NNNN	DNase-seq	ENCSR318WOD	['ENCFF606QAI', 'ENCFF894PXO']	['single-ended', 'single-ended']	GRCh38	['ENCFF239JXU']	['https://www.encodeproject.org/files/ENCFF239JXU/@@download/ENCFF239JXU.bed.gz']	['ba34594ac445d1e367d51876d930910f']	[{}]	['ENCFF772ZLT']	['https://www.encodeproject.org/files/ENCFF772ZLT/@@download/ENCFF772ZLT.bam']	['d6c489e5daf47bea77740f094694871e']	[{}]	['ENCFF995AWO']	['https://www.encodeproject.org/files/ENCFF995AWO/@@download/ENCFF995AWO.bam']	['0d4b131c0d719a5134e9957379b0a0f1']	[{}]
NNNN	DNase-seq	ENCSR262QJC	['ENCFF083NYS', 'ENCFF272FPH']	['single-ended', 'single-ended']	GRCh38	['ENCFF720ENQ']	['https://www.encodeproject.org/files/ENCFF720ENQ/@@download/ENCFF720ENQ.bed.gz']	['1c745ce892406dccef29f42524f87f7f']	[{}]	['ENCFF719MML']	['https://www.encodeproject.org/files/ENCFF719MML/@@download/ENCFF719MML.bam']	['f663d4ddae3765d38bedff7ddeb4f110']	[{}]	['ENCFF126PCH']	['https://www.encodeproject.org/files/ENCFF126PCH/@@download/ENCFF126PCH.bam']	['fb8f9dff054f9ca09ea991239ba01a40']	[{}]
NNNN	DNase-seq	ENCSR488PHT	['ENCFF217NRI', 'ENCFF702UYY']	['single-ended', 'single-ended']	GRCh38	['ENCFF191HZC']	['https://www.encodeproject.org/files/ENCFF191HZC/@@download/ENCFF191HZC.bed.gz']	['39b35838b81ddc9acfa96c0258ebc5fb']	[{}]	['ENCFF166JAS']	['https://www.encodeproject.org/files/ENCFF166JAS/@@download/ENCFF166JAS.bam']	['80f177699c317669b82cda4523a0f117']	[{}]	['ENCFF240OPC']	['https://www.encodeproject.org/files/ENCFF240OPC/@@download/ENCFF240OPC.bam']	['0332707839ae3c36aa5498d19cd6b26d']	[{}]
NNNN	DNase-seq	ENCSR325LYJ	['ENCFF147WLE', 'ENCFF470VJF', 'ENCFF442YRN', 'ENCFF646KFD', 'ENCFF181MQA']	['single-ended', 'single-ended', 'single-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF961CQT']	['https://www.encodeproject.org/files/ENCFF961CQT/@@download/ENCFF961CQT.bed.gz']	['5eaf68ed4680f7407dd629d0f49cb4c5']	[{}]	['ENCFF413DAA']	['https://www.encodeproject.org/files/ENCFF413DAA/@@download/ENCFF413DAA.bam']	['d960b7f32e59f126a85afa9b3577589c']	[{}]	['ENCFF548PCJ']	['https://www.encodeproject.org/files/ENCFF548PCJ/@@download/ENCFF548PCJ.bam']	['f60b43f22f15ec9bf20da14b7e06e90b']	[{}]
NNNN	DNase-seq	ENCSR639XWF	['ENCFF450MOY', 'ENCFF962CEA']	['single-ended', 'single-ended']	GRCh38	['ENCFF342JXG']	['https://www.encodeproject.org/files/ENCFF342JXG/@@download/ENCFF342JXG.bed.gz']	['9e6706f9b378e93db25607fea5de908f']	[{}]	['ENCFF067AVQ']	['https://www.encodeproject.org/files/ENCFF067AVQ/@@download/ENCFF067AVQ.bam']	['c7b045ed4f181922ea03f91ed3db6ff6']	[{}]	['ENCFF949JDL']	['https://www.encodeproject.org/files/ENCFF949JDL/@@download/ENCFF949JDL.bam']	['45171fa94bd484d1432bcd8f278224c3']	[{}]
NNNN	DNase-seq	ENCSR000EMQ	['ENCFF001AVI', 'ENCFF001CTW', 'ENCFF001CTV']	['single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF239QAE']	['https://www.encodeproject.org/files/ENCFF239QAE/@@download/ENCFF239QAE.bed.gz']	['58794c5bfe9aa9555aaa4d2bcfa871d7']	[{}]	['ENCFF824UHK', 'ENCFF825OQI']	['https://www.encodeproject.org/files/ENCFF824UHK/@@download/ENCFF824UHK.bam', 'https://www.encodeproject.org/files/ENCFF825OQI/@@download/ENCFF825OQI.bam']	['4756dbc1ca9552493d81d8037722b1a6', 'c8add521cac19a69ccf0f1b40b65f2fa']	[{}, {}]	['ENCFF289QGE', 'ENCFF311YYM']	['https://www.encodeproject.org/files/ENCFF289QGE/@@download/ENCFF289QGE.bam', 'https://www.encodeproject.org/files/ENCFF311YYM/@@download/ENCFF311YYM.bam']	['3d5bb0d620b16402a677ec9d07f23855', '14c85a861155a2c8520e2a7fd60539d2']	[{}, {}]
NNNN	DNase-seq	ENCSR970ZLG	['ENCFF042QWG', 'ENCFF798PIQ']	['single-ended', 'single-ended']	GRCh38	['ENCFF583UBN']	['https://www.encodeproject.org/files/ENCFF583UBN/@@download/ENCFF583UBN.bed.gz']	['92ddc2789ce134c03d4cff7a3e690bb0']	[{}]	['ENCFF272EZX']	['https://www.encodeproject.org/files/ENCFF272EZX/@@download/ENCFF272EZX.bam']	['15ba7379a33ca8d39cc99af5f73b2ce9']	[{}]	['ENCFF749PTL']	['https://www.encodeproject.org/files/ENCFF749PTL/@@download/ENCFF749PTL.bam']	['e03e300060e4c7e5de1458418acd194c']	[{}]
NNNN	DNase-seq	ENCSR540PVZ	['ENCFF892SRC', 'ENCFF530YSE', 'ENCFF889RBT']	['single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF046KDM']	['https://www.encodeproject.org/files/ENCFF046KDM/@@download/ENCFF046KDM.bed.gz']	['ea9a01bc15f59054405fd3923f00c6a9']	[{}]	['ENCFF602RBS']	['https://www.encodeproject.org/files/ENCFF602RBS/@@download/ENCFF602RBS.bam']	['eccf7c017d8145031a898ad263b128c9']	[{}]	['ENCFF110OQK']	['https://www.encodeproject.org/files/ENCFF110OQK/@@download/ENCFF110OQK.bam']	['4ecada45107a62a1701e804c2507c017']	[{}]
NNNN	DNase-seq	ENCSR164PQJ	['ENCFF806QFV', 'ENCFF518NCM', 'ENCFF939NEZ']	['single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF007IZH']	['https://www.encodeproject.org/files/ENCFF007IZH/@@download/ENCFF007IZH.bed.gz']	['18480e9cee04938ff5e54a102b47c3af']	[{}]	['ENCFF619BOF']	['https://www.encodeproject.org/files/ENCFF619BOF/@@download/ENCFF619BOF.bam']	['9ea0b8c691cd7fd48388bb002306423a']	[{}]	['ENCFF891OQU']	['https://www.encodeproject.org/files/ENCFF891OQU/@@download/ENCFF891OQU.bam']	['2ff9c23a39d116e6bef57bec336712f1']	[{}]
NNNN	DNase-seq	ENCSR788SOI	['ENCFF369QCM', 'ENCFF260GSJ']	['single-ended', 'single-ended']	GRCh38	['ENCFF112CXA']	['https://www.encodeproject.org/files/ENCFF112CXA/@@download/ENCFF112CXA.bed.gz']	['6a480c862ee2dbf5b12358afcfef23e5']	[{}]	['ENCFF578GYU']	['https://www.encodeproject.org/files/ENCFF578GYU/@@download/ENCFF578GYU.bam']	['dfb38d7bbeef4ce5e43f2ac534243fc0']	[{}]	['ENCFF556GYQ']	['https://www.encodeproject.org/files/ENCFF556GYQ/@@download/ENCFF556GYQ.bam']	['ae2c68658dd07a59154585385d3e0006']	[{}]
NNNN	DNase-seq	ENCSR440QMR	['ENCFF678FEA']	['single-ended']	GRCh38	['ENCFF660RBW']	['https://www.encodeproject.org/files/ENCFF660RBW/@@download/ENCFF660RBW.bed.gz']	['3a945c601a4cf0dc0850fe2868566283']	[{}]	['ENCFF984DFA']	['https://www.encodeproject.org/files/ENCFF984DFA/@@download/ENCFF984DFA.bam']	['0e389d0610def1323ea65f4ea63ac5c2']	[{}]	['ENCFF661BJG']	['https://www.encodeproject.org/files/ENCFF661BJG/@@download/ENCFF661BJG.bam']	['5ba65f130f8bc70317c06872821102ce']	[{}]
NNNN	DNase-seq	ENCSR723JLG	['ENCFF505OFY', 'ENCFF043NIU']	['single-ended', 'single-ended']	GRCh38	['ENCFF145VKG']	['https://www.encodeproject.org/files/ENCFF145VKG/@@download/ENCFF145VKG.bed.gz']	['41e3cd33b29d6d6bb5324b91982f0014']	[{}]	['ENCFF989PWI']	['https://www.encodeproject.org/files/ENCFF989PWI/@@download/ENCFF989PWI.bam']	['b862da7efdd089b489b9f772ce11d031']	[{}]	['ENCFF470OZU']	['https://www.encodeproject.org/files/ENCFF470OZU/@@download/ENCFF470OZU.bam']	['8d30270e75464667945b7dc27675bcc8']	[{}]
NNNN	DNase-seq	ENCSR000EMF	['ENCFF001DMN', 'ENCFF001DMO']	['single-ended', 'single-ended']	GRCh38	['ENCFF750EPD']	['https://www.encodeproject.org/files/ENCFF750EPD/@@download/ENCFF750EPD.bed.gz']	['1cc01751de73d3b3573802f54449087c']	[{}]	['ENCFF299GDE']	['https://www.encodeproject.org/files/ENCFF299GDE/@@download/ENCFF299GDE.bam']	['9e877f017c4d4c91717656d8d256343a']	[{}]	['ENCFF958YOQ']	['https://www.encodeproject.org/files/ENCFF958YOQ/@@download/ENCFF958YOQ.bam']	['d7b28f0672884947c32993af2fb2328e']	[{}]
NNNN	DNase-seq	ENCSR000EML	['ENCFF420HAW', 'ENCFF676WFC']	['paired-ended', 'paired-ended']	GRCh38	['ENCFF232IXF']	['https://www.encodeproject.org/files/ENCFF232IXF/@@download/ENCFF232IXF.bed.gz']	['09add78b26c34080e37989ccee5d6cd2']	[{}]	['ENCFF831VLV']	['https://www.encodeproject.org/files/ENCFF831VLV/@@download/ENCFF831VLV.bam']	['9f2c003285d15fa0a48bd811ee36d0e6']	[{}]	['ENCFF344LQP']	['https://www.encodeproject.org/files/ENCFF344LQP/@@download/ENCFF344LQP.bam']	['ea664227815354b87184869f5c1b2429']	[{}]
NNNN	DNase-seq	ENCSR989YIV	['ENCFF662VJV', 'ENCFF454TFY']	['single-ended', 'single-ended']	GRCh38	['ENCFF920EON']	['https://www.encodeproject.org/files/ENCFF920EON/@@download/ENCFF920EON.bed.gz']	['041c541f698348bd60072fa3b982ee4e']	[{}]	['ENCFF604EYS']	['https://www.encodeproject.org/files/ENCFF604EYS/@@download/ENCFF604EYS.bam']	['b485ea3615f92b5b9dd8c8534b16248f']	[{}]	['ENCFF265CHN']	['https://www.encodeproject.org/files/ENCFF265CHN/@@download/ENCFF265CHN.bam']	['96d57e84b1fa7c3a7407c282a4971305']	[{}]
NNNN	DNase-seq	ENCSR760QZM	['ENCFF710BTM', 'ENCFF425IJY', 'ENCFF710PWL', 'ENCFF672IGZ', 'ENCFF358PQU', 'ENCFF287JVS']	['paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended', 'paired-ended']	GRCh38	['ENCFF898GNI']	['https://www.encodeproject.org/files/ENCFF898GNI/@@download/ENCFF898GNI.bed.gz']	['124567e8b7d20ec816eef97e54958cf7']	[{}]	['ENCFF923VQN']	['https://www.encodeproject.org/files/ENCFF923VQN/@@download/ENCFF923VQN.bam']	['3bf9bf242741139ba8bdf35acbe58017']	[{}]	['ENCFF034EJE']	['https://www.encodeproject.org/files/ENCFF034EJE/@@download/ENCFF034EJE.bam']	['9bfd16ba772b9217dc1d70b465ee9342']	[{}]
NNNN	DNase-seq	ENCSR000ENO	['ENCFF001DDE', 'ENCFF001DDF']	['single-ended', 'single-ended']	GRCh38	['ENCFF731FLF']	['https://www.encodeproject.org/files/ENCFF731FLF/@@download/ENCFF731FLF.bed.gz']	['a0019c21ef473848ce359297ac247c8a']	[{}]	['ENCFF956XRO', 'ENCFF610LUN']	['https://www.encodeproject.org/files/ENCFF956XRO/@@download/ENCFF956XRO.bam', 'https://www.encodeproject.org/files/ENCFF610LUN/@@download/ENCFF610LUN.bam']	['f9d614e0ab601057a22ff277762cfe29', '444cfd4642ddabf304916dbf350cb90a']	[{}, {}]	['ENCFF470DIH', 'ENCFF754ANZ']	['https://www.encodeproject.org/files/ENCFF470DIH/@@download/ENCFF470DIH.bam', 'https://www.encodeproject.org/files/ENCFF754ANZ/@@download/ENCFF754ANZ.bam']	['eec235c319faac25a6680f4f84b3664d', 'a38c0028601c86f81dfb17037c0cb9be']	[{}, {}]
NNNN	DNase-seq	ENCSR930YSB	['ENCFF820BCZ', 'ENCFF340BOQ']	['single-ended', 'single-ended']	GRCh38	['ENCFF168UIO']	['https://www.encodeproject.org/files/ENCFF168UIO/@@download/ENCFF168UIO.bed.gz']	['98231c06e0c365296d1d455d9f4defd5']	[{}]	['ENCFF939RXC']	['https://www.encodeproject.org/files/ENCFF939RXC/@@download/ENCFF939RXC.bam']	['4f1e729cfe492dcd253a4a73ac60aedb']	[{}]	['ENCFF071PJT']	['https://www.encodeproject.org/files/ENCFF071PJT/@@download/ENCFF071PJT.bam']	['587ade85e4d8d9a5123fa006012abba0']	[{}]
