experiment_series	assay_type	experiment	fastqs	fastqs_run_type	assembly	preferred_default_bed_narrowPeak	preferred_default_bed_narrowPeak_download_urls	preferred_default_bed_narrowPeak_md5sums	preferred_default_bed_narrowPeak_qc_metrics	unfiltered_alignments	unfiltered_alignments_download_urls	unfiltered_alignments_md5sums	unfiltered_alignments_qc_metrics	alignments	alignments_download_urls	alignments_md5sums	alignments_qc_metrics
NNNN	DNase-seq	ENCSR000EIL	['ENCFF000SGD', 'ENCFF000SGE']	['single-ended', 'single-ended']	GRCh38	['ENCFF517FIV']	['https://www.encodeproject.org/files/ENCFF517FIV/@@download/ENCFF517FIV.bed.gz']	['0990ddf0ebf2173febbf06b2dece6c5f']	[{}]	['ENCFF535TTP']	['https://www.encodeproject.org/files/ENCFF535TTP/@@download/ENCFF535TTP.bam']	['10389d0d5450b3bd9f86ff3af63b1c36']	[{}]	['ENCFF984FGZ']	['https://www.encodeproject.org/files/ENCFF984FGZ/@@download/ENCFF984FGZ.bam']	['9e2bc21451d3edb10aec8f297f7e8dc7']	[{}]
NNNN	DNase-seq	ENCSR000EIR	['ENCFF000SIC', 'ENCFF000SID']	['single-ended', 'single-ended']	GRCh38	['ENCFF900SLD']	['https://www.encodeproject.org/files/ENCFF900SLD/@@download/ENCFF900SLD.bed.gz']	['6b39a2d20adfe71c2b07939e741407b2']	[{}]	['ENCFF366OHL']	['https://www.encodeproject.org/files/ENCFF366OHL/@@download/ENCFF366OHL.bam']	['711bc08a0ebdd133fba9246d6e955656']	[{}]	['ENCFF337NRJ']	['https://www.encodeproject.org/files/ENCFF337NRJ/@@download/ENCFF337NRJ.bam']	['1cf11cd3b7c16805183d2c4879fdd0c7']	[{}]
NNNN	DNase-seq	ENCSR000EKV	['ENCFF000SZL', 'ENCFF000SZN']	['single-ended', 'single-ended']	GRCh38	['ENCFF522NDW']	['https://www.encodeproject.org/files/ENCFF522NDW/@@download/ENCFF522NDW.bed.gz']	['b78cd610c571b09278ab2fe58fd5ec90']	[{}]	['ENCFF383DSC']	['https://www.encodeproject.org/files/ENCFF383DSC/@@download/ENCFF383DSC.bam']	['6b45f3809977ab19c944859c938cdc6e']	[{}]	['ENCFF180IVB']	['https://www.encodeproject.org/files/ENCFF180IVB/@@download/ENCFF180IVB.bam']	['3853f85e098c47fa62acf6cf45bf76db']	[{}]
NNNN	DNase-seq	ENCSR000EJG	['ENCFF000SMP', 'ENCFF000SMR']	['single-ended', 'single-ended']	GRCh38	['ENCFF535JRP']	['https://www.encodeproject.org/files/ENCFF535JRP/@@download/ENCFF535JRP.bed.gz']	['8dcf559022fa2dbf549e4afa8bd8446b']	[{}]	['ENCFF067HUR']	['https://www.encodeproject.org/files/ENCFF067HUR/@@download/ENCFF067HUR.bam']	['bf17a82fbe413f3583445cf7858c1674']	[{}]	['ENCFF347ZRX']	['https://www.encodeproject.org/files/ENCFF347ZRX/@@download/ENCFF347ZRX.bam']	['b3e6692cd0d76db2a7326f6b23394ee5']	[{}]
NNNN	DNase-seq	ENCSR000ELQ	['ENCFF000TEO', 'ENCFF000TEP']	['single-ended', 'single-ended']	GRCh38	['ENCFF752OZB']	['https://www.encodeproject.org/files/ENCFF752OZB/@@download/ENCFF752OZB.bed.gz']	['cdae41c636b732b640544d66d934c06f']	[{}]	['ENCFF264HFT']	['https://www.encodeproject.org/files/ENCFF264HFT/@@download/ENCFF264HFT.bam']	['d417b7a9e81f59aa046ddea4aad077e8']	[{}]	['ENCFF998QMV']	['https://www.encodeproject.org/files/ENCFF998QMV/@@download/ENCFF998QMV.bam']	['93f5196e57f384d27f1484700fd51191']	[{}]
NNNN	DNase-seq	ENCSR000EKT	['ENCFF000SYF', 'ENCFF000SYH', 'ENCFF000SYK']	['single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF038XNG']	['https://www.encodeproject.org/files/ENCFF038XNG/@@download/ENCFF038XNG.bed.gz']	['ccacfe60c119c8f9216287a5609b10d6']	[{}]	['ENCFF388UWK']	['https://www.encodeproject.org/files/ENCFF388UWK/@@download/ENCFF388UWK.bam']	['bf3e6f05bf5ea33bf892a976d11d0468']	[{}]	['ENCFF903TQF']	['https://www.encodeproject.org/files/ENCFF903TQF/@@download/ENCFF903TQF.bam']	['f5324bb1bb8ffa6a0685d148e3439d42']	[{}]
NNNN	DNase-seq	ENCSR000ELT	['ENCFF000TEZ', 'ENCFF000TFC']	['single-ended', 'single-ended']	GRCh38	['ENCFF606YYY']	['https://www.encodeproject.org/files/ENCFF606YYY/@@download/ENCFF606YYY.bed.gz']	['4bb58bf7bf7905a4ee47a2f6b11abb0c']	[{}]	['ENCFF384HOF']	['https://www.encodeproject.org/files/ENCFF384HOF/@@download/ENCFF384HOF.bam']	['f08197c702c101bfd6b120de329d443c']	[{}]	['ENCFF003TSN']	['https://www.encodeproject.org/files/ENCFF003TSN/@@download/ENCFF003TSN.bam']	['8e83bef5bab3ca00ca428ce197216f60']	[{}]
NNNN	DNase-seq	ENCSR000EID	['ENCFF000SDZ', 'ENCFF000SED']	['single-ended', 'single-ended']	GRCh38	['ENCFF533SUL']	['https://www.encodeproject.org/files/ENCFF533SUL/@@download/ENCFF533SUL.bed.gz']	['9758abf129141a6eec83667e60ed00b7']	[{}]	['ENCFF590FGE']	['https://www.encodeproject.org/files/ENCFF590FGE/@@download/ENCFF590FGE.bam']	['a996fd3854b355b6de2344f13cb4dcdb']	[{}]	['ENCFF460PUA']	['https://www.encodeproject.org/files/ENCFF460PUA/@@download/ENCFF460PUA.bam']	['10b7b4c9ec216e3a6843a734477bf3bc']	[{}]
NNNN	DNase-seq	ENCSR000EKW	['ENCFF000SZO', 'ENCFF000SZV', 'ENCFF000SZZ']	['single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF774JMS']	['https://www.encodeproject.org/files/ENCFF774JMS/@@download/ENCFF774JMS.bed.gz']	['81958971f0fc386ac5caacfe474be34b']	[{}]	['ENCFF145ZWL']	['https://www.encodeproject.org/files/ENCFF145ZWL/@@download/ENCFF145ZWL.bam']	['b0633b9f099e37ef2851a18835a0f70a']	[{}]	['ENCFF814JMZ']	['https://www.encodeproject.org/files/ENCFF814JMZ/@@download/ENCFF814JMZ.bam']	['3b7ef62442a132432ba61b903c3f56cd']	[{}]
NNNN	DNase-seq	ENCSR000ELH	['ENCFF000TBS', 'ENCFF000TBT']	['single-ended', 'single-ended']	GRCh38	['ENCFF245IFS']	['https://www.encodeproject.org/files/ENCFF245IFS/@@download/ENCFF245IFS.bed.gz']	['f9958ec46b7d0aa248059f5499deac8f']	[{}]	['ENCFF478FRB']	['https://www.encodeproject.org/files/ENCFF478FRB/@@download/ENCFF478FRB.bam']	['f358f22c677239a03ca06f887bcd74ed']	[{}]	['ENCFF117RNM']	['https://www.encodeproject.org/files/ENCFF117RNM/@@download/ENCFF117RNM.bam']	['06e7b784a863b29666e1909c283c51fa']	[{}]
NNNN	DNase-seq	ENCSR000EKZ	['ENCFF000SZP', 'ENCFF000SZW']	['single-ended', 'single-ended']	GRCh38	['ENCFF438LQM']	['https://www.encodeproject.org/files/ENCFF438LQM/@@download/ENCFF438LQM.bed.gz']	['c992707622b1cc2c3d851391d6dcf169']	[{}]	['ENCFF244VNL']	['https://www.encodeproject.org/files/ENCFF244VNL/@@download/ENCFF244VNL.bam']	['e9f384cbc94ff60cd9e9a675f43080af']	[{}]	['ENCFF408IOA']	['https://www.encodeproject.org/files/ENCFF408IOA/@@download/ENCFF408IOA.bam']	['3a00f016e4d36f77ebadf45d92cb21d7']	[{}]
NNNN	DNase-seq	ENCSR000EKI	['ENCFF000SUA', 'ENCFF000SUH']	['single-ended', 'single-ended']	GRCh38	['ENCFF540VPT']	['https://www.encodeproject.org/files/ENCFF540VPT/@@download/ENCFF540VPT.bed.gz']	['2a07bb22de9334fdeb742aae9baa1866']	[{}]	['ENCFF085KLV']	['https://www.encodeproject.org/files/ENCFF085KLV/@@download/ENCFF085KLV.bam']	['58a3f16c62c830a260c16e32dc09e90d']	[{}]	['ENCFF478MBJ']	['https://www.encodeproject.org/files/ENCFF478MBJ/@@download/ENCFF478MBJ.bam']	['5ab51ad2bff748fef2fcacaf717bdc1d']	[{}]
NNNN	DNase-seq	ENCSR000ELP	['ENCFF000TDW', 'ENCFF000TDX']	['single-ended', 'single-ended']	GRCh38	['ENCFF383AGH']	['https://www.encodeproject.org/files/ENCFF383AGH/@@download/ENCFF383AGH.bed.gz']	['20f7efb38a3d1087bdc01fecb094b368']	[{}]	['ENCFF407NBI']	['https://www.encodeproject.org/files/ENCFF407NBI/@@download/ENCFF407NBI.bam']	['f93873cffa68e6ada675af926f1a3a01']	[{}]	['ENCFF180XAY']	['https://www.encodeproject.org/files/ENCFF180XAY/@@download/ENCFF180XAY.bam']	['c9dafa9350bdb606692c1d174310a83b']	[{}]
NNNN	DNase-seq	ENCSR000EKD	['ENCFF000STC', 'ENCFF000STG']	['single-ended', 'single-ended']	GRCh38	['ENCFF920PDE']	['https://www.encodeproject.org/files/ENCFF920PDE/@@download/ENCFF920PDE.bed.gz']	['c55a079ec3943ab083b845f71e21ff38']	[{}]	['ENCFF070RWR']	['https://www.encodeproject.org/files/ENCFF070RWR/@@download/ENCFF070RWR.bam']	['e2c6cc7c678cf6a6505c292534578cb5']	[{}]	['ENCFF989UDB']	['https://www.encodeproject.org/files/ENCFF989UDB/@@download/ENCFF989UDB.bam']	['7fc035df25bdd554021edb0ed1078149']	[{}]
NNNN	DNase-seq	ENCSR000ELJ	['ENCFF000TCL', 'ENCFF000TCM', 'ENCFF000TCW']	['single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF195EHM']	['https://www.encodeproject.org/files/ENCFF195EHM/@@download/ENCFF195EHM.bed.gz']	['cd0520a3b3bfc8ab81de55796fc77815']	[{}]	['ENCFF977LFT']	['https://www.encodeproject.org/files/ENCFF977LFT/@@download/ENCFF977LFT.bam']	['59b0f029d28697912c070b9bbca2fc99']	[{}]	['ENCFF602ZVM']	['https://www.encodeproject.org/files/ENCFF602ZVM/@@download/ENCFF602ZVM.bam']	['719704528bd908c4a1d9cf45b61183c1']	[{}]
NNNN	DNase-seq	ENCSR000ELB	['ENCFF000TAR', 'ENCFF000TAX']	['single-ended', 'single-ended']	GRCh38	['ENCFF677CTE']	['https://www.encodeproject.org/files/ENCFF677CTE/@@download/ENCFF677CTE.bed.gz']	['cb3316318c53bf100e7d1dcc8a6a96f0']	[{}]	['ENCFF550SER']	['https://www.encodeproject.org/files/ENCFF550SER/@@download/ENCFF550SER.bam']	['0067346eef548f0cf59fc4d6509599ac']	[{}]	['ENCFF282VWA']	['https://www.encodeproject.org/files/ENCFF282VWA/@@download/ENCFF282VWA.bam']	['e80845c4a875be440375b67a5c9d2847']	[{}]
NNNN	DNase-seq	ENCSR000EIY	['ENCFF000SKA', 'ENCFF000SKE']	['single-ended', 'single-ended']	GRCh38	['ENCFF635VUD']	['https://www.encodeproject.org/files/ENCFF635VUD/@@download/ENCFF635VUD.bed.gz']	['555b0dce2d224fc1764624df7cb077f8']	[{}]	['ENCFF806OZU', 'ENCFF742KJZ']	['https://www.encodeproject.org/files/ENCFF806OZU/@@download/ENCFF806OZU.bam', 'https://www.encodeproject.org/files/ENCFF742KJZ/@@download/ENCFF742KJZ.bam']	['0de471cd837e6bfd0fa6ed2d04801de4', 'b66c195d5fd4216e49f176420a20185d']	[{}, {}]	['ENCFF948TWI', 'ENCFF072CFY']	['https://www.encodeproject.org/files/ENCFF948TWI/@@download/ENCFF948TWI.bam', 'https://www.encodeproject.org/files/ENCFF072CFY/@@download/ENCFF072CFY.bam']	['3e16aeaa6ffcdfa3c34d7c428da75ae8', '39ec4a0709c671fb256a1d4f425ae26b']	[{}, {}]
NNNN	DNase-seq	ENCSR000EJJ	['ENCFF000SNE', 'ENCFF000SNJ']	['single-ended', 'single-ended']	GRCh38	['ENCFF013CYL']	['https://www.encodeproject.org/files/ENCFF013CYL/@@download/ENCFF013CYL.bed.gz']	['2d2caf1ff05a74aaf3696511c25907af']	[{}]	['ENCFF141NCQ']	['https://www.encodeproject.org/files/ENCFF141NCQ/@@download/ENCFF141NCQ.bam']	['47fa6fa9bc869ddea12a5cb6ecdb95d2']	[{}]	['ENCFF153GQF']	['https://www.encodeproject.org/files/ENCFF153GQF/@@download/ENCFF153GQF.bam']	['24c5b3acd3062b09ce1ba004a5a60134']	[{}]
NNNN	DNase-seq	ENCSR000EKJ	['ENCFF000SUI', 'ENCFF000SUO', 'ENCFF000SUQ']	['single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF669SYE']	['https://www.encodeproject.org/files/ENCFF669SYE/@@download/ENCFF669SYE.bed.gz']	['9096b34cacfd692d5ae243bfefa5803d']	[{}]	['ENCFF689MGG']	['https://www.encodeproject.org/files/ENCFF689MGG/@@download/ENCFF689MGG.bam']	['94b804cb4a3ef15962c46be7182641a2']	[{}]	['ENCFF012FPM']	['https://www.encodeproject.org/files/ENCFF012FPM/@@download/ENCFF012FPM.bam']	['7247efb8f64fbec5347ef349cc6e1a35']	[{}]
NNNN	DNase-seq	ENCSR000ELG	['ENCFF000TBZ', 'ENCFF000TCC']	['single-ended', 'single-ended']	GRCh38	['ENCFF440AXZ']	['https://www.encodeproject.org/files/ENCFF440AXZ/@@download/ENCFF440AXZ.bed.gz']	['84829ba9bc252bcb52556ca1c91f5c85']	[{}]	['ENCFF392OAH']	['https://www.encodeproject.org/files/ENCFF392OAH/@@download/ENCFF392OAH.bam']	['2edade1cbe9cdc6c66f4e14ffcaa1abd']	[{}]	['ENCFF918TNU']	['https://www.encodeproject.org/files/ENCFF918TNU/@@download/ENCFF918TNU.bam']	['85ded89bf4620f60ff6824f9fb699531']	[{}]
NNNN	DNase-seq	ENCSR000EJV	['ENCFF000SQR', 'ENCFF000SQT', 'ENCFF000SQY']	['single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF748QCZ']	['https://www.encodeproject.org/files/ENCFF748QCZ/@@download/ENCFF748QCZ.bed.gz']	['356a6e58222cff88d45bc4f4cd7dda7e']	[{}]	['ENCFF878RGP']	['https://www.encodeproject.org/files/ENCFF878RGP/@@download/ENCFF878RGP.bam']	['1e8f3dde5d2792a9d646698df4e85233']	[{}]	['ENCFF691HJY']	['https://www.encodeproject.org/files/ENCFF691HJY/@@download/ENCFF691HJY.bam']	['8ec908ce316390f933e8efd6bc50234f']	[{}]
NNNN	DNase-seq	ENCSR000ELV	['ENCFF000TFM', 'ENCFF000TFS']	['single-ended', 'single-ended']	GRCh38	['ENCFF924JQP']	['https://www.encodeproject.org/files/ENCFF924JQP/@@download/ENCFF924JQP.bed.gz']	['a4fb241240aae7b7d018c1433e538d02']	[{}]	['ENCFF417VEK']	['https://www.encodeproject.org/files/ENCFF417VEK/@@download/ENCFF417VEK.bam']	['6c1ea99d6961d71b68b1ec7823578a05']	[{}]	['ENCFF831KIG']	['https://www.encodeproject.org/files/ENCFF831KIG/@@download/ENCFF831KIG.bam']	['ec5f26e58c6edf5ab4aad8d129632f29']	[{}]
NNNN	DNase-seq	ENCSR000EJC	['ENCFF000SLE', 'ENCFF000SLI']	['single-ended', 'single-ended']	GRCh38	['ENCFF126AGH']	['https://www.encodeproject.org/files/ENCFF126AGH/@@download/ENCFF126AGH.bed.gz']	['38fa9bad5d56f91972f4e12ee5045750']	[{}]	['ENCFF946JDS']	['https://www.encodeproject.org/files/ENCFF946JDS/@@download/ENCFF946JDS.bam']	['5552bbce5012e416efdf5fa3c1cb00c3']	[{}]	['ENCFF756GZS']	['https://www.encodeproject.org/files/ENCFF756GZS/@@download/ENCFF756GZS.bam']	['743b5ffc849cef065fdaf91485951d2a']	[{}]
NNNN	DNase-seq	ENCSR000EKG	['ENCFF000STY', 'ENCFF000SUB']	['single-ended', 'single-ended']	GRCh38	['ENCFF221SZF']	['https://www.encodeproject.org/files/ENCFF221SZF/@@download/ENCFF221SZF.bed.gz']	['9acc7385e4f1efcca071e9e17bcd86c5']	[{}]	['ENCFF361OWP']	['https://www.encodeproject.org/files/ENCFF361OWP/@@download/ENCFF361OWP.bam']	['eccfe32aa196e9692e7a462baf00fdf5']	[{}]	['ENCFF530KLY']	['https://www.encodeproject.org/files/ENCFF530KLY/@@download/ENCFF530KLY.bam']	['78151e4a281ecf1595836d91c08d6b38']	[{}]
NNNN	DNase-seq	ENCSR000EKC	['ENCFF000SSO', 'ENCFF000SSQ']	['single-ended', 'single-ended']	GRCh38	['ENCFF499NJC']	['https://www.encodeproject.org/files/ENCFF499NJC/@@download/ENCFF499NJC.bed.gz']	['13e77142201d56058c8bc67ca40e4dd4']	[{}]	['ENCFF740ABP']	['https://www.encodeproject.org/files/ENCFF740ABP/@@download/ENCFF740ABP.bam']	['d46070c189bb1d7a8c70d328910a268f']	[{}]	['ENCFF656TNN']	['https://www.encodeproject.org/files/ENCFF656TNN/@@download/ENCFF656TNN.bam']	['ea6c846110b2c7a59094df90648723ba']	[{}]
NNNN	DNase-seq	ENCSR000EIG	['ENCFF000SFD', 'ENCFF000SFG']	['single-ended', 'single-ended']	GRCh38	['ENCFF406MTD']	['https://www.encodeproject.org/files/ENCFF406MTD/@@download/ENCFF406MTD.bed.gz']	['077536e409df075ef77691527be9a7fc']	[{}]	['ENCFF112GVG']	['https://www.encodeproject.org/files/ENCFF112GVG/@@download/ENCFF112GVG.bam']	['fa6f2e8ce7dfbc2af5f27b8cabe755fb']	[{}]	['ENCFF029NSD']	['https://www.encodeproject.org/files/ENCFF029NSD/@@download/ENCFF029NSD.bam']	['3af3c0126402e9392dd5f6675aec072c']	[{}]
NNNN	DNase-seq	ENCSR000EKQ	['ENCFF000SWA', 'ENCFF000SWB', 'ENCFF000SWD']	['single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF628UDH']	['https://www.encodeproject.org/files/ENCFF628UDH/@@download/ENCFF628UDH.bed.gz']	['7172d67947189cde5e584529f0f1048f']	[{}]	['ENCFF651KVB']	['https://www.encodeproject.org/files/ENCFF651KVB/@@download/ENCFF651KVB.bam']	['f62d15ed6a64b9c15b772109f180fcaf']	[{}]	['ENCFF708UMH']	['https://www.encodeproject.org/files/ENCFF708UMH/@@download/ENCFF708UMH.bam']	['638003afdff278e9ace717dafd55aaf0']	[{}]
NNNN	DNase-seq	ENCSR000EKK	['ENCFF000SUT', 'ENCFF000SUX', 'ENCFF000SUY']	['single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF532ILC']	['https://www.encodeproject.org/files/ENCFF532ILC/@@download/ENCFF532ILC.bed.gz']	['856ab715750552234f62f35fdbd2090c']	[{}]	['ENCFF867SEB']	['https://www.encodeproject.org/files/ENCFF867SEB/@@download/ENCFF867SEB.bam']	['993e59a8e40787c052eef639fe92fb96']	[{}]	['ENCFF710NCT']	['https://www.encodeproject.org/files/ENCFF710NCT/@@download/ENCFF710NCT.bam']	['d3041281695bb511661e146b97fda287']	[{}]
NNNN	DNase-seq	ENCSR000EKE	['ENCFF000SSV', 'ENCFF000SSY']	['single-ended', 'single-ended']	GRCh38	['ENCFF628BKW']	['https://www.encodeproject.org/files/ENCFF628BKW/@@download/ENCFF628BKW.bed.gz']	['f0f6b33fcd8fd2a90ede22b9593792f7']	[{}]	['ENCFF932RXN']	['https://www.encodeproject.org/files/ENCFF932RXN/@@download/ENCFF932RXN.bam']	['57e705169cf6b1200155e857166ca872']	[{}]	['ENCFF406BXB']	['https://www.encodeproject.org/files/ENCFF406BXB/@@download/ENCFF406BXB.bam']	['14133794a9fc792e76218d820b37f0c1']	[{}]
NNNN	DNase-seq	ENCSR000EIX	['ENCFF000SJN', 'ENCFF000SJT', 'ENCFF000SJU']	['single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF833DLW']	['https://www.encodeproject.org/files/ENCFF833DLW/@@download/ENCFF833DLW.bed.gz']	['2603a0aeb0b2928e226497f5d200cecf']	[{}]	['ENCFF529VPM']	['https://www.encodeproject.org/files/ENCFF529VPM/@@download/ENCFF529VPM.bam']	['25c558a7e7b897b5a91b6d5e870cdbf5']	[{}]	['ENCFF442RTZ']	['https://www.encodeproject.org/files/ENCFF442RTZ/@@download/ENCFF442RTZ.bam']	['574a7fd134b33c8f8a6256c8c90e94d1']	[{}]
NNNN	DNase-seq	ENCSR000EJU	['ENCFF000SQO', 'ENCFF000SQQ']	['single-ended', 'single-ended']	GRCh38	['ENCFF089ZNM']	['https://www.encodeproject.org/files/ENCFF089ZNM/@@download/ENCFF089ZNM.bed.gz']	['495289e49eac87c42ad3809b24fd25ce']	[{}]	['ENCFF071UJW']	['https://www.encodeproject.org/files/ENCFF071UJW/@@download/ENCFF071UJW.bam']	['2ea4bfb9e5d3a733b5969f8501ab858a']	[{}]	['ENCFF345EXO']	['https://www.encodeproject.org/files/ENCFF345EXO/@@download/ENCFF345EXO.bam']	['5d9e627329ffeaff8ef47da54d8752a4']	[{}]
NNNN	DNase-seq	ENCSR000EJX	['ENCFF000SRM', 'ENCFF000SRP']	['single-ended', 'single-ended']	GRCh38	['ENCFF062RTM']	['https://www.encodeproject.org/files/ENCFF062RTM/@@download/ENCFF062RTM.bed.gz']	['7a5c73348cf8b7e9bb667fe744c2b588']	[{}]	['ENCFF376RHW']	['https://www.encodeproject.org/files/ENCFF376RHW/@@download/ENCFF376RHW.bam']	['c4daabe472a3614120e16333371f0f27']	[{}]	['ENCFF908JAN']	['https://www.encodeproject.org/files/ENCFF908JAN/@@download/ENCFF908JAN.bam']	['1f86745fbabf8aaeca656fa9399aaba0']	[{}]
NNNN	DNase-seq	ENCSR000EJE	['ENCFF000SLW', 'ENCFF000SLX']	['single-ended', 'single-ended']	GRCh38	['ENCFF087IIE']	['https://www.encodeproject.org/files/ENCFF087IIE/@@download/ENCFF087IIE.bed.gz']	['1b9f4c76eded2b15f6f7db92bb46be02']	[{}]	['ENCFF755VVY']	['https://www.encodeproject.org/files/ENCFF755VVY/@@download/ENCFF755VVY.bam']	['3d2b0e84c4f1892a52da38968f8a99c6']	[{}]	['ENCFF851MCJ']	['https://www.encodeproject.org/files/ENCFF851MCJ/@@download/ENCFF851MCJ.bam']	['207362bf26aefac7d9efa875da7e8a31']	[{}]
NNNN	DNase-seq	ENCSR000EJF	['ENCFF000SLZ', 'ENCFF000SMB']	['single-ended', 'single-ended']	GRCh38	['ENCFF387DHT']	['https://www.encodeproject.org/files/ENCFF387DHT/@@download/ENCFF387DHT.bed.gz']	['2df614fe813ec5b4a9a16de7dfd6406a']	[{}]	['ENCFF674CWG']	['https://www.encodeproject.org/files/ENCFF674CWG/@@download/ENCFF674CWG.bam']	['fb7fa9dc45d47a90b98d79e969a21759']	[{}]	['ENCFF236LUT']	['https://www.encodeproject.org/files/ENCFF236LUT/@@download/ENCFF236LUT.bam']	['103196f25ab522bc63687bc2fe9eb6c0']	[{}]
NNNN	DNase-seq	ENCSR000EJM	['ENCFF000SOG', 'ENCFF000SOJ']	['single-ended', 'single-ended']	GRCh38	['ENCFF431DCA']	['https://www.encodeproject.org/files/ENCFF431DCA/@@download/ENCFF431DCA.bed.gz']	['315d24862807a4b76e5e5c08f7ba8048']	[{}]	['ENCFF587WEN']	['https://www.encodeproject.org/files/ENCFF587WEN/@@download/ENCFF587WEN.bam']	['04a104e4073bae82a89c3f2060cfe9d1']	[{}]	['ENCFF570RLS']	['https://www.encodeproject.org/files/ENCFF570RLS/@@download/ENCFF570RLS.bam']	['33965ded4795f939f8dd39977f14f4b7']	[{}]
NNNN	DNase-seq	ENCSR000EIV	['ENCFF000SIW', 'ENCFF000SJB', 'ENCFF000SJK']	['single-ended', 'single-ended', 'single-ended']	GRCh38	['ENCFF991GOM']	['https://www.encodeproject.org/files/ENCFF991GOM/@@download/ENCFF991GOM.bed.gz']	['eb4fc3b0472dd088aefa719da64ff043']	[{}]	['ENCFF296IFK']	['https://www.encodeproject.org/files/ENCFF296IFK/@@download/ENCFF296IFK.bam']	['8effc46dec88667a560bbfbf17c25858']	[{}]	['ENCFF556MAE']	['https://www.encodeproject.org/files/ENCFF556MAE/@@download/ENCFF556MAE.bam']	['a13cf03eb1c67c103199e9bc5fa4d64a']	[{}]
